@relation sentiment_lexicon_based_relation

@attribute Positiv numeric
@attribute Negativ numeric
@attribute Pstv numeric
@attribute Affil numeric
@attribute Ngtv numeric
@attribute Hostile numeric
@attribute Strong numeric
@attribute Power numeric
@attribute Weak numeric
@attribute Submit numeric
@attribute Active numeric
@attribute Passive numeric
@attribute Pleasur numeric
@attribute Pain numeric
@attribute Feel numeric
@attribute Arousal numeric
@attribute EMOT numeric
@attribute Virtue numeric
@attribute Vice numeric
@attribute Ovrst numeric
@attribute Undrst numeric
@attribute Academ numeric
@attribute Doctrin numeric
@attribute Yes numeric
@attribute No numeric
@attribute Quality numeric
@attribute review_class {ndef,neg,pos}

@data
0,19.541806,12.459698,0,0,40.810953,15.371053,5.215199,7.881807,0,6.370395,23.566243,7.701883,0,2.189133,0,0,5.215199,23.568397,9.28311,22.805389,15.620159,4.614818,13.710598,22.982397,0.555025,neg
2.364497,16.150728,6.673649,0,0,21.491859,21.49587,5.636625,0,0,10.682311,1.905373,6.434424,0,0,8.821525,0,5.636625,19.061742,3.745544,6.650464,11.913846,0,8.706995,8.740951,3.158242,neg
3.158242,5.655893,4.635641,4.651395,0,11.619244,12.861945,2.157258,0,0,6.447933,3.077129,2.419103,0,0,0,0,2.157258,7.941086,6.384856,0,3.801501,2.478383,0.658026,5.234388,0,neg
0,17.496017,15.333041,5.469801,0,15.629041,12.777611,0,0,6.012253,12.355574,10.054935,0,0,7.458174,5.491927,0,8.889448,19.695967,0,7.789447,0,0,11.528633,10.054935,10.540165,neg
2.385826,15.893528,9.291164,0,0,21.403732,15.09035,1.92738,0,0,8.618533,4.785943,4.623373,0,1.599505,2.119372,0,4.149924,15.893528,11.371619,7.222005,11.243532,3.158242,7.331601,15.293691,3.789312,neg
3.227615,4.168161,5.935903,3.30471,0,22.196074,15.415671,0,3.919742,0,2.846211,12.080711,3.60645,0,0,1.372779,0,0,4.168161,2.934512,7.109276,2.888286,0,5.557589,14.669883,5.746801,neg
0,5.826164,2.866279,0,0,12.183958,11.995591,0,0,0,0,8.577508,3.06372,0,2.599825,11.022435,0,0,5.826164,3.60645,8.774949,11.943257,0,1.251023,5.732558,3.284182,neg
6.977224,23.754432,13.3243,2.913676,0,26.115775,32.641475,1.487204,6.859051,0,13.539999,15.570177,3.30471,0,1.599505,5.850323,0,1.487204,31.127755,19.234404,8.283483,22.562025,3.919742,10.288075,19.598311,8.720765,neg
2.614732,1.967657,2.804165,0,0,34.537357,11.217802,3.158242,2.911939,0,10.190564,27.810816,9.553339,0,2.275889,1.23437,0,3.158242,9.866628,0,7.738316,4.692724,2.804165,9.894621,16.292462,3.379283,neg
8.217505,22.485739,39.360186,10.823465,0,70.684091,82.059669,13.214148,8.292899,4.865758,11.654486,18.380737,14.384377,0,0,2.911014,0,13.014742,42.641807,14.75037,24.758293,42.992483,5.976699,12.643252,52.805417,14.09931,neg
0,27.591061,0,5.20248,0,29.138381,20.000895,4.026591,2.304185,0,19.619761,20.869349,6.176105,0,0,7.52664,0,2.333685,32.337457,6.626416,2.784638,19.605223,0,5.855153,20.647401,9.600698,neg
0,15.986288,10.46881,3.652047,0,10.07685,16.928837,0,9.414614,2.711608,17.333431,8.771047,3.391467,0,0,11.217367,0,0,20.139255,2.069586,9.298721,10.445785,0,7.936989,10.07685,9.612482,neg
4.995164,26.126632,9.583149,1.493153,0,52.954311,32.149517,3.010204,13.062796,5.918557,25.022771,30.28474,5.976699,0,0,3.87303,0,8.85573,40.816871,7.671919,16.599584,9.833485,0,33.641937,38.810773,17.623625,neg
2.442211,16.4838,5.168061,0,0,24.557187,33.613814,2.503591,4.370348,0,8.681289,18.861535,4.352096,0,2.189133,4.192178,0,2.503591,28.298366,7.319978,4.276796,18.831711,0,13.303129,8.532463,21.861,neg
0,26.94224,12.02894,0,0,39.751075,16.360931,5.798554,2.784638,0,23.189491,21.872243,0,0,0,5.375104,0,0,39.484224,3.490657,27.172015,17.937152,1.549133,9.86921,26.018103,5.887419,neg
2.141855,5.969802,3.983591,0,0,12.63732,11.808499,0,7.63544,0,2.197336,9.678484,1.395758,0,2.385826,0,0,2.385826,5.969802,3.265091,1.99793,6.569801,0,5.243361,6.812205,11.314893,neg
2.984044,27.518699,7.698835,0,0,31.502898,25.149584,1.92738,0,4.218344,4.283709,10.602689,2.888286,0,4.868606,12.314644,0,8.892885,30.075636,4.394672,1.92738,34.305428,3.816324,6.162387,14.615463,5.381194,neg
0,9.636398,6.850318,0,0,9.904092,0,3.346732,5.803471,2.173012,6.647833,2.95091,0,0,2.516547,3.958011,0,4.68956,11.679062,0,0,4.699706,1.549133,8.516985,6.55736,0,neg
4.584065,11.222971,3.924212,0,0,19.927484,7.710936,0,2.159996,0,4.932016,15.048813,3.30219,0,1.729372,10.792475,0,4.286309,16.32748,2.984044,6.50086,7.241458,1.549133,2.529751,14.676731,5.46335,neg
5.118323,19.166845,5.812847,2.645544,0,31.918184,30.076775,2.585232,3.010204,2.396742,21.702668,12.769353,8.177343,0,0,4.788091,0,7.53891,27.62745,7.676466,8.462161,20.186384,0,4.071203,23.333874,13.083571,neg
2.661479,10.490844,12.61921,9.841307,0,32.492062,30.399997,2.157258,5.303357,2.239874,5.709763,24.876737,3.095185,0,1.684638,0,0,6.619676,12.175482,6.367383,12.412521,14.216991,5.799299,9.41005,20.028712,15.980316,neg
4.152967,19.912843,15.722594,10.762267,0,13.187628,23.580923,2.090487,0,0,13.260498,8.474467,3.227615,0,8.531991,7.444204,0,7.84645,34.904511,0,6.748851,6.736046,0,12.681988,11.038115,9.265418,neg
0,22.005952,9.1767,1.493153,0,36.44272,27.694639,0,17.22528,2.661479,9.639158,16.068225,2.419103,0,3.960527,10.259052,0,4.937368,39.285026,14.719752,4.307811,18.761197,3.158242,9.959444,29.288397,9.312987,neg
9.309139,16.525722,0,11.147464,0,14.678318,37.538094,0,0,0,9.792743,5.366327,2.791517,0,0,0,0,0,26.258311,1.843259,2.84495,33.078254,0,18.492348,7.260953,10.625206,neg
2.984044,5.163971,0,2.888286,0,22.81299,9.189009,6.088758,4.152967,2.173012,3.430385,7.860743,0,0,0,6.223638,0,8.26177,7.734911,7.99186,3.30219,10.721097,0,7.487401,5.215199,0,neg
1.716883,18.574463,4.932975,1.716883,0,29.061548,50.233962,0,0,0,13.458347,19.339421,8.77593,0,4.476342,5.757506,0,4.476342,28.084582,13.585396,8.240088,20.859113,5.834461,14.337177,20.352466,28.464608,neg
7.789779,25.921233,2.214039,10.752765,0,14.014939,18.615687,0,5.244029,0,14.706168,5.195271,1.932992,0,2.121444,2.911014,0,0,25.921233,0,1.932992,9.969946,0,4.389973,5.195271,2.645544,neg
0,15.859864,8.348233,2.004147,0,40.32386,7.982369,4.453699,8.109285,2.661479,11.838735,21.062983,3.546138,0,2.275889,9.628102,0,7.086882,22.655231,3.30471,13.292916,5.842896,0,7.651771,31.795405,0,neg
1.899979,21.141897,8.14179,0,0,10.662272,29.982007,3.346732,1.759421,2.888286,12.474014,4.427254,2.385826,0,7.195924,3.237595,0,13.430941,25.449535,2.888286,0,0,0,15.061959,10.662272,3.391467,neg
4.172153,13.367542,1.599505,0,0,10.283958,9.607104,0,2.934512,0,15.82613,3.335815,2.804165,0,1.599505,5.458108,0,0,24.821397,2.599825,0,4.274102,0,0.658026,4.510984,0.555025,neg
2.614732,9.057633,7.841479,0,0,9.927114,7.273692,0,0,0,2.266709,3.524305,2.888286,0,1.338482,5.375471,0,3.391467,9.057633,0,8.750754,6.597173,0,3.065858,1.941394,0,neg
4.220474,10.24483,17.517188,4.220474,0,60.802522,39.634823,0,4.507969,0,10.910662,23.705737,0,0,1.729372,1.729372,0,1.729372,16.296702,19.728932,19.634044,17.952498,7.566471,11.613335,32.746053,25.306111,neg
2.141855,23.35804,1.283369,0,0,19.970614,19.832994,6.837389,0,0,20.732109,5.777293,2.119372,0,0,12.358351,0,9.394325,31.291092,6.257746,6.197905,16.409781,0,7.157171,10.070865,11.957305,neg
7.311209,12.167239,5.544068,3.158242,0,13.38606,18.976619,0,6.594895,0,12.237939,8.282169,5.66551,0,1.729372,1.729372,0,1.729372,12.167239,0,8.255676,10.465991,2.57094,4.638428,13.38606,0,neg
0,23.338778,6.709903,0,0,6.881953,28.84139,0,3.30471,5.080582,15.852741,4.577768,5.423215,0,1.729372,11.719862,0,4.390851,30.470673,2.304185,0,11.821285,3.439289,4.316881,2.962211,9.926278,neg
0,16.713027,7.764399,0,0,28.327156,8.30063,4.661347,6.384121,0,13.298418,16.349955,4.676309,3.919742,2.275889,5.747247,0,4.633051,24.212725,6.276904,11.748101,8.005781,0,6.757678,25.09431,4.473445,neg
1.716883,25.851939,0,17.882002,0,25.308445,21.619128,4.059172,4.35478,0,16.088772,12.665616,6.225009,0,0,9.360189,0,4.059172,40.802741,4.872197,14.741789,17.333061,8.544033,14.419341,11.31526,7.704894,neg
5.127593,34.239923,17.010568,0,0,49.242185,26.50729,12.724104,15.121949,4.152967,10.553417,19.914278,13.509549,0,9.770794,8.389127,0,21.875451,48.87176,2.645544,15.906378,14.477864,7.218652,21.085353,31.632374,6.103751,neg
0,7.420078,1.599505,0,0,23.361546,9.693871,0,0,0,0,3.546138,0,0,3.788638,2.119372,0,0,7.420078,15.4783,2.694492,0,0,2.134279,10.02864,0,neg
0,13.824069,6.611823,0,0,12.283679,2.622704,0,6.663836,0,2.661479,5.44629,2.585232,0,10.261579,8.464804,0,4.594223,39.776314,0,13.392186,11.558582,2.407833,7.386408,2.558005,0,neg
0,13.58082,8.838174,8.03376,0,58.182195,19.985783,5.820975,1.795436,0,8.687985,26.633733,6.744113,0,1.599505,0,0,3.51679,13.58082,7.910537,3.51144,25.279836,0,16.885583,35.738865,4.897284,neg
0,13.283331,2.585232,0,0,10.832873,17.464227,0,2.343804,0,12.812059,1.688587,2.08345,0,2.747162,3.852104,0,2.747162,19.29356,5.986044,0,15.26991,0,12.171819,5.035319,0,neg
0,15.657357,22.020986,4.60837,0,29.266328,7.897382,0,2.304185,2.205637,10.206213,17.163122,4.461444,0,4.689644,8.764487,0,2.205637,23.07719,14.640974,15.602861,12.081287,4.689644,0,22.255692,5.163395,neg
0,16.711938,12.59741,0,0,12.06702,20.53931,0,4.143877,0,3.475773,6.458817,0,0,2.934512,2.585232,0,0,24.884292,1.967657,10.0542,15.90546,0,5.771879,12.06702,1.884044,neg
2.385826,7.63222,1.305802,1.493153,4.026591,27.094556,16.771672,0,0,1.800073,0,14.777615,3.601396,0,0,1.487204,0,0,10.790462,3.227615,10.751593,10.357139,0,13.894406,11.675897,3.751422,neg
0,24.097386,11.057861,0,0,40.030278,36.485653,2.614732,7.014927,0,18.276067,9.374227,0,0,7.333797,0,0,5.056943,29.230944,16.768067,7.858762,23.635148,0,2.275169,27.02209,9.965376,neg
2.010419,18.035609,3.192061,0,0,8.688355,9.34522,0,3.192061,0,9.9601,0,2.804165,0,0,0,0,0,18.035609,0,12.170792,5.015793,0,1.617143,1.642616,6.434206,neg
0,23.69462,17.274166,0,0,28.570164,26.483702,3.406899,4.964322,8.545442,11.47137,16.868607,5.670444,0,0,8.506449,0,11.95234,32.070295,9.079459,20.170564,19.914131,2.84495,24.445402,23.433748,0.555025,neg
5.610596,15.617193,7.549331,3.4973,0,22.661338,29.248765,0,1.362806,0,14.811076,7.02728,0,0,3.614372,8.106805,0,0,32.52363,8.898971,6.243454,20.110134,12.934755,2.973655,17.492677,11.342841,neg
4.688208,21.728761,5.901454,7.746655,0,26.440656,22.556545,3.095185,4.457991,3.065685,12.699858,5.609727,8.077697,0,0,3.977645,0,5.317729,24.553019,0,9.749528,7.065739,0,11.439396,8.168662,4.719511,neg
2.004147,8.353273,13.782647,6.245721,0,25.942612,11.992051,7.899436,3.158242,8.39325,5.922712,13.901758,6.624216,0,0,0,0,13.027595,8.353273,5.898489,17.320066,7.933444,5.230776,11.884148,17.837137,3.302187,neg
0,11.591442,8.201472,3.125997,0,13.379257,17.724418,3.919742,1.684638,2.958836,6.397432,4.705253,0,0,3.884587,14.258449,0,3.919742,17.14125,4.193088,8.578499,20.117195,0,11.469945,13.379257,3.21483,neg
12.72992,30.655737,13.979905,0,0,41.387989,41.224939,2.090487,5.388572,3.919742,19.040916,40.55627,7.04788,0,0,4.105422,0,2.090487,38.485912,18.141841,8.626411,28.680299,2.343804,20.431305,35.258021,19.951757,neg
0,9.425489,4.956766,0,0,29.261234,15.351379,1.487204,4.521048,2.958836,7.688449,9.541745,2.222544,0,2.275889,3.637141,0,6.721929,15.888442,12.443776,8.876508,10.285657,0,2.556936,13.7326,3.284182,neg
2.010419,13.409533,4.757249,0,0,11.728214,11.73295,1.487204,4.260741,0,7.517421,0,5.784551,0,7.005838,6.670522,0,1.487204,25.577749,3.941263,2.556936,6.238694,0,12.723152,8.718011,5.215841,neg
4.213858,18.705884,9.760208,0,0,55.77903,27.113805,5.5451,6.686983,0,12.688771,23.373747,0,0,2.516547,1.665221,0,8.061648,20.371105,18.28247,12.600955,31.948929,0,16.35205,31.293002,1.110051,neg
0,17.218334,1.692559,0,0,8.072466,9.172916,3.636717,3.095185,3.065685,12.326506,4.435749,3.60645,0,0,3.097237,0,6.702402,24.129494,1.487204,5.244699,5.259933,3.065685,7.055144,5.325305,5.701452,neg
2.214039,34.198269,6.482078,1.493153,0,16.78851,46.507679,0,7.197267,5.19871,10.968062,3.524305,2.385826,0,2.934512,4.416424,3.745544,5.19871,44.181631,13.850212,10.23843,18.683101,2.407833,15.716345,10.311831,16.860227,neg
2.677789,15.431336,2.998362,2.677789,0,40.194457,20.333536,2.304185,0,2.747162,15.831476,22.070313,2.614732,0,7.911336,8.629037,0,10.658498,27.923392,2.304185,6.945973,12.960148,0,13.248572,23.997513,8.10229,neg
0,1.281165,6.532097,2.888286,0,31.999808,6.527943,7.975908,4.209558,2.853048,2.304185,6.226233,6.512409,0,0,1.281165,0,7.975908,5.490723,12.059993,11.627848,8.66416,3.158242,2.085659,13.894539,0,neg
0,1.804741,2.010419,0,0,16.58407,6.952589,0,5.372662,0,1.804741,8.74654,0,0,0,0,0,0,1.804741,2.304185,14.771268,10.741839,0,6.540728,7.024134,0,neg
2.661479,10.068261,4.783772,0,0,7.21745,7.283623,0,1.979608,0,7.406782,0,0,0,0,0,0,0,10.068261,0,4.483199,2.375079,5.237842,2.84495,7.21745,2.84495,neg
3.781445,15.864172,12.297598,2.866279,2.31388,26.38473,32.961507,2.614732,5.354008,5.743474,5.395768,9.372629,3.30471,0,2.784638,4.56887,0,2.614732,15.864172,4.21636,1.99793,7.410985,2.407833,6.212099,19.454784,9.967589,neg
0,17.400959,16.176669,0,0,38.045208,8.547953,7.856322,10.717591,0,9.982921,9.883954,15.184466,0,4.116052,0,0,7.026138,20.267238,2.585232,19.038966,5.248392,6.532325,5.655296,22.905476,2.747162,neg
0,22.848032,9.219151,0,0,51.609658,42.64706,3.125997,5.650917,0,22.956695,27.909001,5.142168,0,2.535155,3.729406,0,5.873158,40.083977,4.140669,21.109248,22.161378,0,31.007978,28.243067,8.220461,neg
6.117078,5.850641,14.428645,10.132753,0,34.253659,10.896697,7.00148,5.239362,4.987035,0,7.903115,7.5084,0,0,0,0,9.241354,5.850641,11.480916,4.858815,6.748068,0,11.573632,25.438052,7.743174,neg
0,18.652241,0,3.439289,0,19.461066,5.559124,0,2.069586,6.325979,9.607735,5.669207,2.824257,0,11.896342,10.678713,0,13.219936,26.342735,12.926933,5.669207,3.734655,4.152967,8.086571,2.824257,0.555025,neg
1.858273,12.116339,10.627099,0,0,18.508478,11.471779,2.804165,0,0,6.911649,3.0443,0,0,0,7.129443,0,2.804165,19.820138,0,8.019363,5.099774,0,5.459481,9.266688,5.586915,neg
0,23.263969,4.764916,0,0,24.814359,22.447217,5.192471,3.158242,3.391467,16.822775,16.584499,7.485107,0,6.944571,14.290562,3.391467,1.92738,32.196416,3.037389,10.086314,2.878759,0,9.55862,18.244557,13.640179,neg
2.478383,16.861085,19.15706,2.442211,0,85.407663,27.672602,8.39963,3.265091,3.065685,14.382702,42.047576,4.417862,0,2.19995,4.414198,0,6.16087,22.098424,15.673734,23.702183,17.361491,3.065685,14.002259,44.96206,11.392204,neg
4.300484,9.499293,13.62001,3.331479,0,21.028206,13.652831,0,4.434083,0,6.147866,11.106842,6.049729,0,0,3.538984,0,2.333685,9.499293,5.07979,13.68277,7.485804,1.549133,16.688454,7.434328,6.186001,neg
2.677789,13.027311,10.456637,0,0,14.961658,12.368134,2.419103,4.469276,2.396742,15.569569,4.372838,2.677789,0,3.02312,0,0,7.563007,18.384462,5.074531,2.84495,11.174423,0,7.828417,9.021523,3.681022,neg
0,0,2.173012,0,0,27.315951,4.06568,4.026591,0,0,2.57094,12.563027,5.414605,0,0,0,0,0,2.57094,9.464695,2.173012,2.878759,0,8.000902,18.238013,13.88288,neg
0,27.261922,10.960815,1.493153,0,44.751937,19.930283,2.804165,7.035729,2.661479,17.56824,18.96723,4.949729,0,6.666903,21.06432,0,11.652094,37.815543,2.694492,18.461427,23.56046,3.125997,15.016289,17.550066,13.612663,neg
2.31388,9.0618,5.440167,0,0,18.246461,14.368873,4.026591,2.984044,0,8.27664,8.793795,4.411274,0,0,4.649814,0,4.026591,9.0618,0,8.411569,2.602085,7.51867,6.63572,1.305802,0,neg
10.088881,36.404328,13.641974,4.379226,0,44.121906,44.211605,0,6.03776,5.650917,23.963346,26.040514,2.888286,0,7.592655,14.341369,0,5.39937,55.69297,6.856005,7.913254,31.575682,8.561931,16.945019,30.180525,5.522887,neg
0,5.873605,8.840335,1.838325,0,13.136326,12.911267,0,9.198059,0,3.227615,4.264476,3.30471,0,1.388014,11.158333,0,0,20.905747,0,6.384121,8.817962,2.478383,16.75259,9.463812,5.399783,neg
0,25.735478,2.934512,0,0,14.836419,18.759266,6.092754,4.316357,0,11.129783,6.512509,1.395758,0,12.005228,12.387445,0,12.563645,33.657965,0,5.165667,21.220084,2.57094,20.093885,6.876082,3.509661,neg
0,2.72411,2.998362,0,0,43.407985,18.902388,0,2.304185,0,2.304185,13.109277,2.222544,0,0,6.295934,0,0,10.610527,21.610336,7.375058,22.700362,0,16.241394,27.988805,9.579503,neg
0,3.065685,4.930466,0,0,7.234651,8.256369,0,1.362806,0,4.981974,0,0,0,0,2.911014,0,0,4.981974,2.304185,3.166644,5.698944,0,4.035895,7.234651,0,neg
2.585232,37.221285,14.726567,1.493153,0,46.377769,52.918459,3.346732,11.848827,0,25.07185,7.538117,2.791517,0,6.006199,16.104964,3.490657,9.352931,69.815439,24.399277,7.933833,40.156474,2.57094,17.907969,43.80683,10.071501,neg
5.610596,15.621328,0,2.004147,0,15.108021,5.101093,0,0,0,8.113389,3.46219,0,0,3.458745,7.404723,0,3.458745,15.621328,6.350303,0,5.602402,0,4.627112,6.446235,8.114715,neg
0,14.932147,1.99793,2.824257,0,5.425797,7.303489,0,0,0,15.005019,3.427867,2.119372,0,0,3.666991,0,0,18.793747,0,7.570423,5.5318,0,5.667741,5.425797,0,neg
0,13.247479,9.073667,0,0,13.010174,7.875538,0,0,3.30471,1.800073,4.771652,2.866279,0,2.958836,0,0,2.958836,13.247479,6.474701,1.905373,3.204059,0,8.494694,6.535474,3.513861,neg
0,10.919337,3.690489,0,0,29.611701,8.728247,0,3.675919,0,7.758832,14.493444,0,0,0,5.060527,0,2.556936,10.919337,9.676568,1.99793,4.408964,0,14.257858,19.972609,1.617143,neg
0,8.244115,4.745254,0,0,8.803713,5.622695,0,1.979608,2.173012,6.209376,2.934512,2.119372,0,0,0,0,2.173012,8.244115,3.889592,1.979608,4.692572,0,3.385119,5.8692,4.394672,neg
0,12.150354,2.010419,0,0,15.58872,15.099159,0,2.585232,0,11.037884,13.357565,0,0,0,0,0,0,16.952095,0,2.231155,8.496603,0,7.249282,13.357565,0,neg
0,6.708956,5.626096,0,0,20.912724,10.340682,0,1.362806,0,1.804741,6.582297,3.359125,0,1.599505,3.227615,0,0,9.93657,5.115648,2.490872,14.519367,0,5.459225,5.115648,10.148309,neg
1.899979,17.376002,3.010204,5.169804,0,11.027224,8.565188,0,3.158242,0,4.926493,2.784638,1.932992,0,1.338482,5.622621,0,0,25.793151,6.256417,1.932992,6.256417,0,10.38735,11.027224,5.553414,neg
0,17.364687,6.132575,0,0,13.071517,24.243035,0,6.686983,0,5.125899,7.248152,0,0,5.453681,1.729372,0,4.115198,20.855344,0,8.427199,13.830074,0,12.503679,9.976332,8.808815,neg
6.881016,15.342126,1.549133,0,0,24.898413,10.937888,0,4.099621,0,12.736481,18.594602,0,0,3.125997,0,4.307638,0,20.772308,1.843259,2.490872,11.115644,1.549133,11.233017,8.97768,5.522739,neg
6.926329,13.349211,9.797416,4.091962,0,44.568697,41.658845,3.227615,0,0,1.967657,24.858125,0,0,0,0,0,3.672514,13.349211,14.006476,5.522239,20.156483,0,12.247652,24.849228,14.366438,neg
5.115648,17.178466,16.025199,0,0,43.101048,28.734555,0,8.874421,3.827185,10.705652,22.951286,5.684845,0,1.599505,7.041163,0,3.827185,18.997401,16.951223,18.202521,21.381862,11.362,8.866888,21.733744,11.565793,neg
0,33.367375,7.099709,0,0,44.944186,52.319433,8.179558,10.777474,2.585232,13.281032,12.300715,7.710655,0,9.036209,7.617043,0,9.553342,49.158874,15.576858,4.84288,37.316308,2.585232,13.367678,25.651014,13.916526,neg
3.827185,8.059156,6.293409,6.70438,0,12.295018,18.591547,2.357162,3.60645,0,6.136102,8.654488,0,0,4.912252,1.281165,0,5.104324,9.975445,7.572361,11.487349,13.76646,3.919742,4.44954,12.295018,3.233768,neg
0,8.553043,11.306185,0,0,20.886382,9.110911,0,5.840051,0,7.446076,8.78423,5.423215,0,0,0,0,0,8.553043,2.645544,8.353427,2.197336,3.158242,5.968759,13.225841,1.700573,neg
4.336656,17.772068,9.781389,0,0,13.79314,21.819771,0,14.924863,0,7.141647,12.045954,3.265091,0,0,4.410169,0,0,25.441326,11.344502,6.957131,15.530786,2.407833,4.073177,11.147596,2.659804,neg
4.318026,18.571201,11.858879,16.32111,2.31388,44.616237,20.869627,8.400712,7.432481,2.396742,13.926327,16.76732,2.556936,0,6.711827,10.550557,0,13.18328,33.21004,9.620379,16.625864,18.471487,2.165091,8.800951,28.365655,9.295845,neg
0,8.764812,12.789781,0,0,34.316778,4.493994,1.487204,0,0,6.058341,18.898946,3.618303,0,1.599505,1.979608,0,1.487204,12.31095,15.236531,6.563888,18.412859,3.324611,7.48684,10.253735,2.712284,neg
0,2.407833,6.305568,3.546138,0,28.338308,15.070049,5.376318,1.549133,0,0,17.493115,0,0,0,1.979608,0,5.376318,2.407833,6.929946,4.864209,18.295879,2.407833,5.96904,15.615227,0,neg
4.605435,14.871152,5.080847,0,0,22.863102,41.066936,0,7.482482,3.065685,15.408859,13.722031,0,0,2.934512,1.487204,0,3.095185,21.595059,13.825389,4.509139,23.751522,0,16.720619,13.318644,21.116424,neg
2.958836,17.669599,10.007196,0,0,15.668543,12.393877,2.090487,5.04055,2.173012,17.810989,9.228112,0,0,0,9.604478,0,7.610231,27.473727,0,2.503591,9.081727,2.911014,15.564588,15.668543,1.985662,neg
2.010419,12.2837,14.841728,1.838325,0,59.24676,23.906363,2.357162,1.795436,2.853048,12.139296,36.75814,2.08345,0,0,5.167454,0,2.357162,18.534263,18.737404,18.245653,31.46787,5.03979,10.462175,31.034634,0.555025,neg
0,20.104071,8.809282,0,0,24.405854,32.896297,0,3.158242,2.747162,17.308019,10.298905,2.747162,0,4.11451,7.534797,0,2.556936,29.13187,12.02152,9.775247,18.536809,0,13.052399,16.321119,16.335904,neg
2.958836,15.461038,25.909801,2.375079,0,39.444935,38.063214,9.257269,13.922339,0,6.469469,9.009698,0,0,4.891587,11.845747,0,9.257269,20.922105,15.329016,10.209161,15.565296,10.497157,25.834562,26.25848,4.55971,neg
2.364497,36.368471,15.774035,2.984044,0,47.486636,54.292033,5.42235,2.711608,5.667356,27.697837,20.50395,6.693464,0,5.833677,14.506207,7.699105,6.875358,56.335119,0,9.704293,15.115115,10.122006,23.874962,23.460185,13.922773,neg
15.554314,20.391003,11.660617,2.804165,0,66.469472,52.549585,2.419103,5.912387,4.858996,20.619589,41.808214,4.587819,0,1.599505,8.41545,0,2.419103,36.417289,16.431108,20.958195,39.500027,3.30471,19.553638,47.81372,18.955149,neg
2.134279,17.336152,12.093777,0,0,16.565134,26.787574,0,7.169943,2.503591,13.983602,11.204825,8.309046,0,5.100147,17.57807,0,5.327848,28.368578,0,16.559721,10.57029,3.827185,11.496006,13.469949,0.555025,neg
2.31388,17.804416,19.445715,0,0,17.954212,14.291083,7.184833,0,0,9.256706,5.087755,0,0,2.275889,4.885288,0,7.184833,21.745526,5.687993,15.236818,2.635907,5.889942,5.542049,17.954212,5.94983,neg
1.716883,24.259862,0,4.083475,0,23.541003,32.805495,4.453699,0,6.445695,18.742272,10.362936,0,0,2.442211,3.663007,0,7.983191,43.609627,6.738199,5.695652,19.762343,6.70438,9.380124,15.321324,14.673279,neg
0,4.244099,0,0,0,7.197083,11.13651,3.010204,2.824257,0,1.858273,2.200711,0,0,2.385826,1.858273,0,5.39603,9.625293,1.542685,0,4.099621,0,0.658026,7.197083,2.556936,neg
0,9.345718,17.600855,11.287022,2.31388,36.504245,16.188858,0,1.979608,6.666903,4.055609,15.552013,5.842347,0,5.213876,4.769287,0,0,15.091301,2.747162,15.694106,16.069623,4.307638,5.684562,13.935793,10.160601,neg
